date,V36612,V36613,V1160788296,V1038114416,v1146067261,v1154426989,v1146067262,v1146067263,v1154426990,V36634,V44201362,v1154426991,V36635,V36610,V36625,V36628,V36636,v1146067264,V1203435186,V1210798115,V36632,V1490410223,V1490410224,V36624
02/06/2010,18348,31835,,,,,,,,0,9821,,316,60320,53990,4189,899,,,,1242,,,60320
09/06/2010,18350,32012,,,,,,,,0,8882,,317,59560,53798,4135,400,,,,1227,,,59560
16/06/2010,19489,32215,,,,,,,,7,7831,,318,59859,54216,4274,232,,,,1137,,,59859
23/06/2010,20733,32392,,,,,,,,0,6798,,318,60241,54722,3994,225,,,,1299,,,60241
30/06/2010,20742,32418,,,,,,,,15,5941,,324,59439,55274,2608,286,,,,1271,,,59439
07/07/2010,20747,32444,,,,,,,,12,4952,,323,58478,54740,2290,236,,,,1211,,,58478
14/07/2010,22181,32623,,,,,,,,8,3966,,325,59103,54394,3365,94,,,,1250,,,59103
21/07/2010,22184,32797,,,,,,,,6,2942,,325,58254,54327,2629,92,,,,1207,,,58254
28/07/2010,23173,32823,,,,,,,,0,2942,,328,59265,54748,3286,25,,,,1206,,,59265
04/08/2010,23177,32846,,,,,,,,4,2942,,324,59294,55315,2733,30,,,,1216,,,59294
11/08/2010,24073,33036,,,,,,,,0,2942,,325,60376,54671,4456,25,,,,1225,,,60376
18/08/2010,24077,33213,,,,,,,,0,0,,325,57615,54437,1851,25,,,,1302,,,57615
25/08/2010,24530,33422,,,,,,,,0,0,,326,58278,54499,2390,25,,,,1363,,,58278
01/09/2010,25530,32152,,,,,,,,0,2183,,329,60194,55240,3373,25,,,,1555,,,60194
08/09/2010,25609,32255,,,,,,,,60,0,,325,58250,55495,1400,86,,,,1270,,,58250
15/09/2010,25608,32275,,,,,,,,2,0,,327,58212,54743,2241,28,,,,1201,,,58212
22/09/2010,25105,32451,,,,,,,,0,0,,327,57883,54557,2042,25,,,,1260,,,57883
29/09/2010,25110,32477,,,,,,,,0,0,,327,57914,54950,1676,25,,,,1263,,,57914
06/10/2010,25159,32476,,,,,,,,0,0,,325,57961,55318,1425,25,,,,1192,,,57961
13/10/2010,25164,32659,,,,,,,,7,0,,325,58155,55485,1446,32,,,,1193,,,58155
20/10/2010,24961,32836,,,,,,,,97,0,,329,58223,54942,1948,122,,,,1212,,,58223
27/10/2010,24965,32862,,,,,,,,0,0,,328,58156,54972,1968,25,,,,1191,,,58156
03/11/2010,25010,32885,,,,,,,,0,0,,330,58225,55272,1728,25,,,,1200,,,58225
10/11/2010,24553,33431,,,,,,,,6,0,,325,58315,55631,1431,30,,,,1222,,,58315
17/11/2010,24558,33909,,,,,,,,0,0,,326,58793,55051,2510,25,,,,1207,,,58793
24/11/2010,24561,34163,,,,,,,,4,0,,330,59057,54972,2861,29,,,,1195,,,59057
01/12/2010,25153,32509,,,,,,,,0,985,,334,58981,55437,2213,25,,,,1305,,,58981
08/12/2010,25159,32535,,,,,,,,0,0,,332,58027,55653,1112,25,,,,1237,,,58027
15/12/2010,24304,33039,,,,,,,,23,784,,335,58486,55969,1208,48,,,,1262,,,58486
22/12/2010,24710,33517,,,,,,,,15,2062,,346,60650,57405,1824,40,,,,1382,,,60650
29/12/2010,24905,33543,,,,,,,,0,2062,,338,60848,58295,1201,25,,,,1327,,,60848
05/01/2011,24909,33566,,,,,,,,0,784,,671,59930,56948,1527,25,,,,1429,,,59930
12/01/2011,23854,33592,,,,,,,,0,0,,671,58117,55280,929,25,,,,1882,,,58117
19/01/2011,23862,34083,,,,,,,,0,0,,672,58617,54668,2367,25,,,,1557,,,58617
26/01/2011,23214,34109,,,,,,,,24,0,,672,58019,54600,1769,49,,,,1602,,,58019
02/02/2011,23220,34585,,,,,,,,0,0,,676,58481,54901,1955,25,,,,1599,,,58481
09/02/2011,22515,35056,,,,,,,,0,0,,676,58246,54686,1930,25,,,,1604,,,58246
16/02/2011,22519,35560,,,,,,,,0,0,,676,58756,54495,2680,25,,,,1555,,,58756
23/02/2011,21721,35588,,,,,,,,2,0,,678,57988,54724,1583,27,,,,1654,,,57988
02/03/2011,21725,35356,,,,,,,,0,0,,680,57761,54777,1368,25,,,,1590,,,57761
09/03/2011,21519,35849,,,,,,,,0,0,,680,58048,54502,1915,25,,,,1606,,,58048
16/03/2011,21530,36319,,,,,,,,0,0,,681,58530,54279,2485,25,,,,1740,,,58530
23/03/2011,20630,36346,,,,,,,,0,0,,682,57657,54189,1786,25,,,,1657,,,57657
30/03/2011,20632,36853,,,,,,,,0,0,,683,58168,54569,1950,25,,,,1625,,,58168
06/04/2011,19878,36870,,,,,,,,0,0,,682,57429,54780,1043,25,,,,1582,,,57429
13/04/2011,19883,37422,,,,,,,,0,0,,682,57987,54674,1666,25,,,,1622,,,57987
20/04/2011,19928,37450,,,,,,,,0,0,,685,58063,55422,1053,25,,,,1563,,,58063
27/04/2011,19933,38002,,,,,,,,0,0,,685,58620,55386,1612,25,,,,1598,,,58620
04/05/2011,19058,38480,,,,,,,,0,0,,689,58227,55488,1118,25,,,,1596,,,58227
11/05/2011,19062,38890,,,,,,,,0,0,,691,58644,55289,1769,25,,,,1560,,,58644
18/05/2011,19554,39446,,,,,,,,0,0,,691,59692,55481,2573,25,,,,1613,,,59692
25/05/2011,19561,40006,,,,,,,,10,0,,696,60272,56028,2603,35,,,,1607,,,60272
01/06/2011,20504,36826,,,,,,,,8,910,,703,58951,56080,1068,34,,,,1770,,,58951
08/06/2011,20509,36852,,,,,,,,0,910,,706,58977,56054,1270,25,,,,1628,,,58977
15/06/2011,20302,37087,,,,,,,,3,911,,707,59010,55995,1310,28,,,,1677,,,59010
22/06/2011,20708,37645,,,,,,,,50,0,,710,59113,56234,1094,75,,,,1710,,,59113
29/06/2011,21946,37671,,,,,,,,0,0,,739,60356,57300,1283,25,,,,1749,,,60356
06/07/2011,21580,37697,,,,,,,,0,0,,723,60000,57201,1100,25,,,,1674,,,60000
13/07/2011,21027,38263,,,,,,,,5,0,,729,60023,56809,1524,29,,,,1660,,,60023
20/07/2011,21028,38813,,,,,,,,0,0,,723,60564,56708,2158,25,,,,1673,,,60564
27/07/2011,21053,38840,,,,,,,,0,0,,724,60616,56986,1940,25,,,,1666,,,60616
03/08/2011,21060,39215,,,,,,,,0,0,,719,60994,57643,1645,25,,,,1682,,,60994
10/08/2011,20870,39242,,,,,,,,0,317,,721,61150,57027,2411,25,,,,1687,,,61150
17/08/2011,20869,39736,,,,,,,,0,0,,721,61326,56813,2664,225,,,,1623,,,61326
24/08/2011,20739,40294,,,,,,,,0,0,,723,61756,56900,2765,425,,,,1666,,,61756
31/08/2011,22140,40321,,,,,,,,7,0,,732,63201,57659,3388,432,,,,1722,,,63201
07/09/2011,21686,38556,,,,,,,,26,0,,733,61001,58001,802,451,,,,1746,,,61001
14/09/2011,21691,38582,,,,,,,,9,0,,727,61009,57129,1634,435,,,,1812,,,61009
21/09/2011,21012,39134,,,,,,,,0,0,,730,60877,56926,1785,425,,,,1740,,,60877
28/09/2011,21018,39160,,,,,,,,0,0,,731,60909,57205,1552,425,,,,1726,,,60909
05/10/2011,21413,39187,,,,,,,,0,0,,671,61270,57800,1379,425,,,,1667,,,61270
12/10/2011,21413,39608,,,,,,,,0,0,,671,61692,58001,1946,125,,,,1620,,,61692
19/10/2011,21210,40153,,,,,,,,0,0,,671,62034,57499,2925,25,,,,1585,,,62034
26/10/2011,21214,40703,,,,,,,,1,0,,675,62593,57490,3425,26,,,,1652,,,62593
02/11/2011,21037,40719,,,,,,,,0,0,,679,62436,57893,2965,25,,,,1553,,,62436
09/11/2011,21041,41342,,,,,,,,0,0,,683,63066,58241,3200,25,,,,1600,,,63066
16/11/2011,20340,42070,,,,,,,,0,0,,685,63095,58204,3247,25,,,,1619,,,63095
23/11/2011,20344,42450,,,,,,,,0,0,,692,63486,57948,3849,25,,,,1663,,,63486
30/11/2011,19891,43180,,,,,,,,0,0,,698,63770,58442,3472,225,,,,1630,,,63770
07/12/2011,19896,42159,,,,,,,,0,0,,691,62746,58727,2379,25,,,,1616,,,62746
14/12/2011,19120,42888,,,,,,,,0,0,,698,62706,58869,2154,25,,,,1658,,,62706
21/12/2011,19123,43515,,,,,,,,0,634,,705,63977,60095,2093,25,,,,1764,,,63977
28/12/2011,18545,43542,,,,,,,,0,1447,,702,64235,61225,1237,25,,,,1748,,,64235
04/01/2012,18547,43565,,,,,,,,15,1448,,611,64186,60146,2392,41,,,,1607,,,64186
11/01/2012,18120,43592,,,,,,,,0,0,,612,62324,58422,2257,25,,,,1620,,,62324
18/01/2012,18122,44315,,,,,,,,0,0,,613,63050,57768,3599,25,,,,1659,,,63050
25/01/2012,17945,44342,,,,,,,,0,0,,612,62899,57557,3692,25,,,,1625,,,62899
01/02/2012,17947,44924,,,,,,,,0,0,,611,63482,57785,4024,24,,,,1649,,,63482
08/02/2012,17744,45488,,,,,,,,0,0,,611,63842,57634,4516,25,,,,1668,,,63842
15/02/2012,17746,46210,,,,,,,,0,0,,615,64571,57372,5291,25,,,,1883,,,64571
22/02/2012,17718,46944,,,,,,,,0,0,,614,65276,57534,5800,25,,,,1917,,,65276
29/02/2012,17721,46976,,,,,,,,0,0,,635,65332,57528,5897,25,,,,1882,,,65332
07/03/2012,17368,47169,,,,,,,,0,0,,630,65167,57543,5715,25,,,,1883,,,65167
14/03/2012,17371,47196,,,,,,,,0,483,,631,65681,57291,6426,65,,,,1899,,,65681
21/03/2012,17542,47218,,,,,,,,0,0,,632,65392,57152,6043,25,,,,2172,,,65392
28/03/2012,17546,47572,,,,,,,,0,0,,633,65751,57703,5967,25,,,,2056,,,65751
04/04/2012,17865,47596,,,,,,,,0,0,,633,66094,58741,5278,25,,,,2051,,,66094
11/04/2012,17868,47624,,,,,,,,0,0,,637,66129,58333,5753,25,,,,2018,,,66129
18/04/2012,18110,48330,,,,,,,,0,0,,642,67082,58025,6944,25,,,,2088,,,67082
25/04/2012,18110,48358,,,,,,,,0,0,,1574,68042,58057,7791,56,,,,2137,,,68042
02/05/2012,18507,48948,,,,,,,,0,0,,650,68105,58519,7477,25,,,,2084,,,68105
09/05/2012,18513,49533,,,,,,,,0,0,,651,68698,58579,7929,25,,,,2165,,,68698
16/05/2012,18507,50241,,,,,,,,7,0,,651,69406,58748,8444,32,,,,2182,,,69406
23/05/2012,18515,50948,,,,,,,,0,0,,651,70114,59188,8636,25,,,,2265,,,70114
30/05/2012,19012,51331,,,,,,,,0,0,,646,70989,59159,9330,25,,,,2475,,,70989
06/06/2012,19019,47921,,,,,,,,0,952,,661,68553,59362,6379,287,,,,2526,,,68553
13/06/2012,19539,48515,,,,,,,,16,0,,661,68731,59239,6969,41,,,,2481,,,68731
20/06/2012,20042,49129,,,,,,,,0,0,,657,69828,59336,7953,25,,,,2513,,,69828
27/06/2012,20490,49814,,,,,,,,0,0,,656,70959,60007,8480,25,,,,2447,,,70959
04/07/2012,20093,49841,,,,,,,,0,0,,631,70565,60601,7664,25,,,,2274,,,70565
11/07/2012,19913,49868,,,,,,,,0,0,,631,70412,60097,7955,25,,,,2335,,,70412
18/07/2012,19916,50585,,,,,,,,0,0,,626,71127,59891,8816,25,,,,2395,,,71127
25/07/2012,19913,50612,,,,,,,,0,0,,631,71156,59853,8908,25,,,,2370,,,71156
01/08/2012,19912,51076,,,,,,,,0,0,,634,71622,60448,8802,25,,,,2347,,,71622
08/08/2012,19658,51762,,,,,,,,0,0,,633,72053,60719,8964,25,,,,2345,,,72053
15/08/2012,19659,51790,,,,,,,,0,0,,626,72074,60065,9638,25,,,,2346,,,72074
22/08/2012,19607,52499,,,,,,,,0,0,,626,72731,59869,10463,25,,,,2374,,,72731
29/08/2012,19610,52526,,,,,,,,0,0,,628,72764,60308,10086,25,,,,2345,,,72764
05/09/2012,18908,52239,,,,,,,,27,497,,630,72301,60863,9069,51,,,,2318,,,72301
12/09/2012,18912,52267,,,,,,,,129,0,,629,71937,60206,9258,153,,,,2321,,,71937
19/09/2012,19108,52289,,,,,,,,0,0,,630,72027,59886,9786,25,,,,2329,,,72027
26/09/2012,19112,52666,,,,,,,,6,0,,628,72413,60049,9942,31,,,,2390,,,72413
03/10/2012,19183,53355,,,,,,,,0,0,,620,73158,60605,10291,25,,,,2238,,,73158
10/10/2012,19185,53383,,,,,,,,0,0,,620,73189,60719,10283,25,,,,2161,,,73189
17/10/2012,19082,53951,,,,,,,,0,0,,618,73651,60170,11309,25,,,,2147,,,73651
24/10/2012,19086,54535,,,,,,,,6,0,,618,74245,60056,11896,31,,,,2262,,,74245
31/10/2012,19033,54564,,,,,,,,0,571,,635,74804,60529,11754,300,,,,2221,,,74804
07/11/2012,19037,54562,,,,,,,,0,0,,629,74228,60662,11285,25,,,,2256,,,74228
14/11/2012,18735,55266,,,,,,,,0,0,,633,74635,60792,11544,25,,,,2274,,,74635
21/11/2012,18739,55956,,,,,,,,0,0,,632,75327,60481,12514,125,,,,2207,,,75327
28/11/2012,18736,55985,,,,,,,,0,0,,633,75354,60660,12484,25,,,,2186,,,75354
05/12/2012,18740,54968,,,,,,,,0,0,,636,74344,61047,11020,25,,,,2252,,,74344
12/12/2012,18736,54996,,,,,,,,44,0,,637,74414,61476,10631,70,,,,2237,,,74414
19/12/2012,18739,55567,,,,,,,,0,931,,685,75922,62299,11089,125,,,,2409,,,75922
26/12/2012,18984,56257,,,,,,,,6,1838,,638,77722,63508,11785,31,,,,2399,,,77722
02/01/2013,18987,56281,,,,,,,,0,1838,,632,77740,63432,12116,25,,,,2167,,,77740
09/01/2013,18387,56311,,,,,,,,0,1839,,633,77168,61397,13579,25,,,,2168,,,77168
16/01/2013,18391,57013,,,,,,,,7,453,,630,76493,60288,13991,32,,,,2183,,,76493
23/01/2013,18139,57699,,,,,,,,0,0,,627,76466,59993,14274,25,,,,2174,,,76466
30/01/2013,18142,57729,,,,,,,,0,924,,626,77421,60235,14885,116,,,,2185,,,77421
06/02/2013,17865,58215,,,,,,,,12,0,,629,76721,60319,14225,36,,,,2141,,,76721
13/02/2013,17869,58784,,,,,,,,0,0,,629,77282,60200,14819,25,,,,2238,,,77282
20/02/2013,18463,59472,,,,,,,,0,0,,629,78565,60210,15858,25,,,,2471,,,78565
27/02/2013,18468,59502,,,,,,,,0,489,,628,79087,60142,16635,138,,,,2172,,,79087
06/03/2013,18888,58294,,,,,,,,0,0,,634,77816,60297,15189,25,,,,2306,,,77816
13/03/2013,18890,58324,,,,,,,,2,0,,633,77850,60093,15552,27,,,,2178,,,77850
20/03/2013,19633,58708,,,,,,,,67,653,,636,79697,60000,17275,237,,,,2186,,,79697
27/03/2013,19637,59399,,,,,,,,0,0,,633,79669,60849,16645,25,,,,2150,,,79669
03/04/2013,19881,59987,,,,,,,,0,777,,696,81341,60894,17881,397,,,,2169,,,81341
10/04/2013,19885,60018,,,,,,,,0,0,,694,80597,60691,17630,25,,,,2250,,,80597
17/04/2013,20778,60585,,,,,,,,356,0,,697,82416,60543,19595,29,,,,2249,,,82416
24/04/2013,20782,60615,,,,,,,,0,0,,699,82096,60714,19041,25,,,,2315,,,82096
01/05/2013,21626,61281,,,,,,,,0,0,,700,83606,61316,19976,25,,,,2288,,,83606
08/05/2013,21629,61885,,,,,,,,0,0,,699,84214,61506,20215,275,,,,2217,,,84214
15/05/2013,22770,62594,,,,,,,,0,489,,698,86551,61601,22742,25,,,,2182,,,86551
22/05/2013,22775,63161,,,,,,,,0,0,,699,86635,61942,22485,25,,,,2183,,,86635
29/05/2013,23691,63536,,,,,,,,11,573,,701,88512,61854,24258,187,,,,2214,,,88512
05/06/2013,23695,60640,,,,,,,,0,583,,696,85615,62099,21316,25,,,,2175,,,85615
12/06/2013,24535,60669,,,,,,,,0,394,,697,86295,62012,22053,25,,,,2204,,,86295
19/06/2013,24540,61366,,,,,,,,0,539,,698,87144,62089,22870,25,,,,2159,,,87144
26/06/2013,25206,61395,,,,,,,,203,595,,701,88100,62747,23006,218,,,,2129,,,88100
03/07/2013,25211,61979,,,,,,,,0,3152,,764,91106,63381,24376,1203,,,,2147,,,91106
10/07/2013,25208,62008,,,,,,,,0,0,,763,87979,62942,22795,25,,,,2217,,,87979
17/07/2013,25214,62698,,,,,,,,0,895,,765,89572,62676,24345,410,,,,2141,,,89572
24/07/2013,25185,62728,,,,,,,,0,0,,767,88680,62619,23629,250,,,,2181,,,88680
31/07/2013,25190,63414,,,,,,,,0,0,,756,89360,63252,23715,250,,,,2143,,,89360
07/08/2013,25510,61757,,,,,,,,0,0,,746,88012,63627,22078,267,,,,2040,,,88012
14/08/2013,25515,62320,,,,,,,,0,0,,746,88582,63057,23191,267,,,,2067,,,88582
21/08/2013,24266,62900,,,,,,,,0,0,,747,87913,62863,22711,267,,,,2072,,,87913
28/08/2013,24271,63586,,,,,,,,0,0,,750,88607,63330,22648,217,,,,2412,,,88607
04/09/2013,23793,63719,,,,,,,,0,0,,762,88274,63964,21949,216,,,,2145,,,88274
11/09/2013,23798,63749,,,,,,,,0,0,,761,88308,63346,22291,217,,,,2454,,,88308
18/09/2013,22846,63773,,,,,,,,0,0,,766,87385,62965,22110,217,,,,2093,,,87385
25/09/2013,22851,64460,,,,,,,,0,0,,757,88068,63047,22757,167,,,,2097,,,88068
02/10/2013,22448,64490,,,,,,,,0,0,,803,87741,63453,21942,167,,,,2178,,,87741
09/10/2013,22454,65077,,,,,,,,53,0,,805,88389,63627,22361,219,,,,2182,,,88389
16/10/2013,22300,65647,,,,,,,,0,0,,806,88753,63741,22714,187,,,,2111,,,88753
23/10/2013,22307,66339,,,,,,,,0,0,,814,89459,63311,23830,187,,,,2131,,,89459
30/10/2013,22702,66369,,,,,,,,0,355,,813,90239,63578,24101,187,,,,2373,,,90239
06/11/2013,22706,64776,,,,,,,,0,0,,815,88297,63871,21986,277,,,,2164,,,88297
13/11/2013,22649,65481,,,,,,,,0,0,,815,88945,63938,22619,187,,,,2201,,,88945
20/11/2013,22652,65814,,,,,,,,0,0,,815,89281,63565,23394,187,,,,2136,,,89281
27/11/2013,22925,66509,,,,,,,,0,0,,815,90249,63958,23891,187,,,,2213,,,90249
04/12/2013,22930,65990,,,,,,,,0,0,,822,89742,64246,23089,187,,,,2220,,,89742
11/12/2013,22104,66021,,,,,,,,1,0,,824,88950,64328,22174,188,,,,2259,,,88950
18/12/2013,22108,66596,,,,,,,,0,1187,,825,90717,65300,23084,187,,,,2146,,,90717
25/12/2013,21583,66627,,,,,,,,0,2205,,832,91247,67078,21741,187,,,,2241,,,91247
01/01/2014,21586,66654,,,,,,,,0,2206,,860,91306,66616,22330,187,,,,2173,,,91306
08/01/2014,20588,66685,,,,,,,,0,1019,,855,89146,64740,22099,187,,,,2120,,,89146
15/01/2014,20593,67260,,,,,,,,0,0,,857,88710,63764,22541,187,,,,2218,,,88710
22/01/2014,20664,67969,,,,,,,,0,0,,877,89510,63404,23698,187,,,,2221,,,89510
29/01/2014,20668,68000,,,,,,,,0,0,,877,89546,63511,23623,207,,,,2204,,,89546
05/02/2014,20441,66649,,,,,,,,0,0,,880,87970,63726,21835,207,,,,2202,,,87970
12/02/2014,20444,67224,,,,,,,,126,0,,883,88677,63656,22437,333,,,,2251,,,88677
19/02/2014,20041,67562,,,,,,,,4,0,,880,88487,63716,22242,212,,,,2318,,,88487
26/02/2014,20045,68279,,,,,,,,0,0,,878,89202,63560,23134,207,,,,2300,,,89202
05/03/2014,20417,66777,,,,,,,,20,0,,892,88106,63726,21833,137,,,,2409,,,88106
12/03/2014,20421,66809,,,,,,,,0,0,,892,88122,63515,22188,150,,,,2268,,,88122
19/03/2014,19969,66730,,,,,,,,0,0,,898,87597,63417,21811,150,,,,2218,,,87597
26/03/2014,19969,67421,,,,,,,,0,0,,897,88287,63581,22260,150,,,,2296,,,88287
02/04/2014,19941,67448,,,,,,,,0,0,,861,88250,64084,21947,150,,,,2068,,,88250
09/04/2014,19944,67479,,,,,,,,0,0,,861,88284,64129,21898,150,,,,2107,,,88284
16/04/2014,20239,68187,,,,,,,,0,0,,865,89291,64742,22245,150,,,,2154,,,89291
23/04/2014,20242,68219,,,,,,,,7,0,,868,89336,64605,22207,406,,,,2117,,,89336
30/04/2014,21382,68800,,,,,,,,0,0,,864,91045,64858,23939,150,,,,2098,,,91045
07/05/2014,21386,67369,,,,,,,,947,0,,862,90565,64946,22390,1097,,,,2132,,,90565
14/05/2014,21929,68082,,,,,,,,0,0,,866,90878,65117,23458,150,,,,2153,,,90878
21/05/2014,21933,68654,,,,,,,,9,0,,867,91463,65430,23814,159,,,,2060,,,91463
28/05/2014,22975,69287,,,,,,,,0,0,,869,93131,65396,25454,150,,,,2131,,,93131
04/06/2014,22979,66355,,,,,,,,0,0,,863,90197,65597,22335,150,,,,2115,,,90197
11/06/2014,22799,66385,,,,,,,,0,0,,863,90046,65545,22172,150,,,,2180,,,90046
18/06/2014,22802,66415,,,,,,,,0,0,,874,90092,65538,22231,150,,,,2173,,,90092
25/06/2014,23199,67046,,,,,,,,0,0,,860,91105,66199,22548,150,,,,2208,,,91105
02/07/2014,23203,67610,,,,,,,,0,0,,843,91657,66985,22322,150,,,,2200,,,91657
09/07/2014,23497,67641,,,,,,,,8,0,,845,91990,66487,23241,157,,,,2105,,,91990
16/07/2014,23503,68273,,,,,,,,0,0,,845,92620,66162,24163,150,,,,2146,,,92620
23/07/2014,24122,68303,,,,,,,,0,0,,843,93269,66158,24840,150,,,,2120,,,93269
30/07/2014,24126,68876,,,,,,,,0,0,,849,93851,66739,24853,150,,,,2109,,,93851
06/08/2014,24145,66114,,,,,,,,0,0,,849,91108,67141,21463,366,,,,2139,,,91108
13/08/2014,24150,66835,,,,,,,,0,0,,849,91833,66726,22837,150,,,,2120,,,91833
20/08/2014,23348,67544,,,,,,,,0,0,,853,91746,66480,23011,150,,,,2105,,,91746
27/08/2014,23353,67575,,,,,,,,0,0,,853,91781,66922,22570,150,,,,2139,,,91781
03/09/2014,22875,68034,,,,,,,,0,0,,843,91751,67514,21967,150,,,,2120,,,91751
10/09/2014,22879,68064,,,,,,,,0,0,,842,91786,66877,22653,150,,,,2106,,,91786
17/09/2014,22523,68772,,,,,,,,0,0,,873,92169,66637,23303,150,,,,2079,,,92169
24/09/2014,22557,68803,,,,,,,,0,0,,844,92204,66683,23155,150,,,,2217,,,92204
01/10/2014,22480,69375,,,,,,,,0,501,,827,93182,67095,23790,150,,,,2147,,,93182
08/10/2014,22485,70085,,,,,,,,0,0,,825,93395,67339,23791,150,,,,2115,,,93395
15/10/2014,21736,70793,,,,,,,,6,0,,831,93366,67475,23537,156,,,,2197,,,93366
22/10/2014,21738,71362,,,,,,,,0,0,,832,93932,67012,24592,150,,,,2178,,,93932
29/10/2014,20835,71394,,,,,,,,0,0,,834,93062,67233,23480,150,,,,2199,,,93062
05/11/2014,20838,70005,,,,,,,,0,0,,830,91673,67479,21876,150,,,,2168,,,91673
12/11/2014,20483,70576,,,,,,,,3,0,,827,91889,67718,21877,153,,,,2141,,,91889
19/11/2014,20487,70898,,,,,,,,0,0,,829,92214,67201,22671,150,,,,2192,,,92214
26/11/2014,19987,71539,,,,,,,,0,0,,841,92366,67388,22623,150,,,,2205,,,92366
03/12/2014,19990,70960,,,,,,,,0,0,,835,91785,67799,21547,150,,,,2289,,,91785
10/12/2014,20086,70991,,,,,,,,16,0,,836,91929,67885,21709,166,,,,2168,,,91929
17/12/2014,20090,71022,,,,,,,,22,1457,,847,93437,68669,22499,172,,,,2098,,,93437
24/12/2014,20436,71053,,,,,,,,91,2764,,853,95198,70524,22088,241,,,,2345,,,95198
31/12/2014,19386,71085,,,,,,,,0,2765,,876,94112,70024,21527,150,,,,2412,,,94112
07/01/2015,19390,71112,,,,,,,,0,2765,,864,94131,68418,23102,150,,,,2461,,,94131
14/01/2015,19394,71687,,,,,,,,0,0,,860,91941,67330,21953,150,,,,2508,,,91941
21/01/2015,20130,72330,,,,,,,,0,0,,873,93334,66982,23685,150,,,,2517,,,93334
28/01/2015,20139,72919,,,,,,,,0,0,,874,93932,67141,24109,150,,,,2532,,,93932
04/02/2015,20963,69714,,,,,,,,162,0,,898,91736,67499,21388,312,,,,2537,,,91736
11/02/2015,20967,70080,,,,,,,,0,0,,900,91947,67531,21605,150,,,,2661,,,91947
18/02/2015,20616,70789,,,,,,,,0,0,,908,92313,67539,21990,150,,,,2635,,,92313
25/02/2015,20614,71525,,,,,,,,26,0,,907,93072,67517,22710,176,,,,2669,,,93072
04/03/2015,20309,71441,,,,,,,,0,0,,906,92657,67695,22109,150,,,,2703,,,92657
11/03/2015,20313,72023,,,,,,,,73,0,,915,93323,67513,22915,223,,,,2672,,,93323
18/03/2015,19442,72054,,,,,,,,0,0,,914,92410,67513,22014,150,,,,2733,,,92410
25/03/2015,19444,72085,,,,,,,,0,0,,913,92443,67716,21830,150,,,,2747,,,92443
01/04/2015,18842,72789,,,,,,,,0,985,,916,93532,68754,22164,150,,,,2465,,,93532
08/04/2015,18843,72821,,,,,,,,0,0,,913,92577,68491,21496,150,,,,2440,,,92577
15/04/2015,18839,73508,,,,,,,,0,0,,924,93271,68166,22260,150,,,,2696,,,93271
22/04/2015,18839,74084,,,,,,,,0,0,,924,93846,68282,22983,150,,,,2431,,,93846
29/04/2015,19482,74830,,,,,,,,0,0,,925,95238,68815,23864,150,,,,2408,,,95238
06/05/2015,19484,72841,,,,,,,,0,0,,911,93235,69122,21589,150,,,,2375,,,93235
13/05/2015,19279,73497,,,,,,,,0,0,,910,93686,69258,21911,150,,,,2367,,,93686
20/05/2015,19282,74280,,,,,,,,0,0,,911,94473,69597,22215,150,,,,2511,,,94473
27/05/2015,20303,74616,,,,,,,,0,0,,928,95846,69537,23769,150,,,,2389,,,95846
03/06/2015,20307,72766,,,,,,,,0,0,,927,94000,69953,21520,150,,,,2377,,,94000
10/06/2015,20453,72797,,,,,,,,0,0,,927,94177,69945,21658,150,,,,2424,,,94177
17/06/2015,20456,73579,,,,,,,,0,0,,939,94974,69980,22406,150,,,,2438,,,94974
24/06/2015,21231,73610,,,,,,,,0,0,,939,95780,70471,22600,150,,,,2560,,,95780
01/07/2015,21236,73641,,,,,,,,0,0,,962,95838,71428,21809,150,,,,2451,,,95838
08/07/2015,21140,73672,,,,,,,,81,0,,981,95874,71095,22053,231,,,,2494,,,95874
15/07/2015,21146,74439,,,,,,,,0,0,,980,96565,70863,22868,150,,,,2684,,,96565
22/07/2015,21894,74959,,,,,,,,0,0,,981,97834,70984,24197,150,,,,2502,,,97834
29/07/2015,21895,75649,,,,,,,,0,0,,984,98528,71583,24272,150,,,,2523,,,98528
05/08/2015,22568,72497,,,,,,,,0,0,,986,96051,72183,21168,150,,,,2551,,,96051
12/08/2015,22569,73185,,,,,,,,0,0,,992,96746,71742,22387,150,,,,2467,,,96746
19/08/2015,22793,73216,,,,,,,,0,0,,1002,97011,71432,22931,150,,,,2497,,,97011
26/08/2015,22796,73246,,,,,,,,0,0,,1003,97045,71718,22668,150,,,,2508,,,97045
02/09/2015,22494,73797,,,,,,,,0,0,,1008,97299,72330,22219,150,,,,2601,,,97299
09/09/2015,22494,73828,,,,,,,,0,0,,1009,97330,72715,21882,150,,,,2583,,,97330
16/09/2015,22243,73857,,,,,,,,0,0,,1010,97110,72048,22411,150,,,,2501,,,97110
23/09/2015,22244,73888,,,,,,,,0,0,,1009,97141,71956,22258,150,,,,2777,,,97141
30/09/2015,21942,74595,,,,,,,,167,0,,1015,97720,72391,22432,316,,,,2580,,,97720
07/10/2015,21945,75265,,,,,,,,0,0,,999,98209,72683,22764,151,,,,2612,,,98209
14/10/2015,21694,75803,,,,,,,,0,0,,1014,98511,72764,22950,150,,,,2647,,,98511
21/10/2015,21696,76325,,,,,,,,0,500,,1013,99534,72325,24526,150,,,,2533,,,99534
